Id,PostTypeId,CreationDate,Score,OwnerUserId
70346,1,2020-03-27T21:33:34.837,-1,92517.0
70347,2,2020-03-27T22:59:43.967,0,75157.0
70348,1,2020-03-27T23:27:34.190,3,92521.0
70349,1,2020-03-27T23:42:57.233,1,51858.0
70351,2,2020-03-28T04:25:48.700,0,57779.0
70352,2,2020-03-28T05:24:00.240,0,89440.0
70353,2,2020-03-28T07:43:05.180,0,91148.0
70354,1,2020-03-28T07:48:56.957,0,92541.0
70356,2,2020-03-28T08:18:38.400,2,84891.0
70357,1,2020-03-28T09:21:42.233,1,92544.0
70358,1,2020-03-28T09:22:36.133,1,92076.0
70359,2,2020-03-28T10:35:09.777,1,92098.0
70360,2,2020-03-28T11:11:44.193,0,75157.0
70361,1,2020-03-28T11:38:39.413,1,92552.0
70362,2,2020-03-28T12:31:07.800,1,56354.0
70364,1,2020-03-28T13:08:52.163,1,82702.0
70366,1,2020-03-28T13:54:42.533,1,92556.0
71360,1,2020-03-28T15:07:26.347,-1,93553.0
71361,2,2020-03-28T15:09:39.763,1,52089.0
71362,1,2020-03-28T15:12:00.050,1,93554.0
71363,2,2020-03-28T15:14:57.090,0,56354.0
71365,2,2020-03-28T15:36:35.990,1,90937.0
71367,2,2020-03-28T16:40:42.337,1,71442.0
71368,1,2020-03-28T16:55:44.293,1,65451.0
71372,1,2020-03-28T18:02:54.313,1,79490.0
71374,2,2020-03-28T18:47:47.053,0,84602.0
71375,1,2020-03-28T18:59:09.433,0,33681.0
71376,2,2020-03-28T19:07:36.233,2,1330.0
71377,1,2020-03-28T20:01:14.327,1,92547.0
71378,2,2020-03-28T20:32:05.553,1,21.0
71380,1,2020-03-28T21:15:30.333,4,62614.0
71382,1,2020-03-28T22:14:40.143,1,93568.0
71383,2,2020-03-28T22:21:03.823,1,93569.0
71384,1,2020-03-28T22:35:50.787,1,92387.0
71385,1,2020-03-28T22:49:55.753,1,92203.0
71386,1,2020-03-28T23:18:05.247,2,93570.0
71387,1,2020-03-28T23:55:35.687,0,86611.0
71388,2,2020-03-29T00:41:12.447,1,30370.0
71389,2,2020-03-29T01:09:58.200,2,69093.0
71390,2,2020-03-29T01:15:06.030,3,33681.0
71391,1,2020-03-29T01:56:33.030,1,62614.0
71392,1,2020-03-29T05:16:30.260,1,93576.0
71393,1,2020-03-29T05:39:42.653,1,91644.0
71394,1,2020-03-29T06:34:02.997,2,93577.0
71395,2,2020-03-29T08:27:27.207,1,34269.0
71396,2,2020-03-29T08:38:03.720,1,34269.0
71397,1,2020-03-29T09:13:18.480,0,32243.0
71398,1,2020-03-29T09:18:09.803,-2,91562.0
71399,1,2020-03-29T09:32:13.860,1,93585.0
71401,2,2020-03-29T10:17:11.877,2,86571.0
71402,2,2020-03-29T10:17:44.553,0,86339.0
71403,2,2020-03-29T10:40:54.577,0,56354.0
71404,1,2020-03-29T12:00:41.113,13,92553.0
71405,2,2020-03-29T12:52:01.740,0,64377.0
71406,2,2020-03-29T13:46:00.783,11,45264.0
71408,1,2020-03-29T14:24:17.897,1,44287.0
71409,1,2020-03-29T15:59:02.897,1,93607.0
71410,1,2020-03-29T16:44:19.973,6,71442.0
71411,2,2020-03-29T17:52:32.987,10,36977.0
71412,2,2020-03-29T17:59:29.067,1,54096.0
71413,2,2020-03-29T19:18:25.693,0,55122.0
71415,2,2020-03-29T19:28:09.497,0,56354.0
71416,1,2020-03-29T20:10:42.643,1,80979.0
71417,2,2020-03-29T20:13:33.650,2,27372.0
71418,1,2020-03-29T20:38:02.023,1,93622.0
71419,1,2020-03-29T21:17:25.153,1,562.0
71422,2,2020-03-29T22:04:14.143,1,47759.0
71423,2,2020-03-30T00:05:02.867,7,93632.0
71424,2,2020-03-30T00:56:02.993,1,69093.0
71426,2,2020-03-30T05:40:33.763,0,91644.0
71427,1,2020-03-30T06:40:47.097,3,8236.0
71429,1,2020-03-30T08:38:09.457,1,93644.0
71431,1,2020-03-30T09:34:53.560,1,93647.0
71433,2,2020-03-30T10:05:21.883,0,90407.0
71434,1,2020-03-30T10:10:36.627,2,9011.0
71435,2,2020-03-30T10:19:12.293,1,65131.0
71439,1,2020-03-30T12:21:15.053,1,93656.0
71441,2,2020-03-30T12:49:30.227,1,65131.0
71443,1,2020-03-30T12:57:39.447,1,77831.0
71444,1,2020-03-30T13:42:52.623,1,93655.0
71446,1,2020-03-30T14:28:09.190,1,64795.0
71447,2,2020-03-30T14:46:54.930,2,791.0
71449,1,2020-03-30T15:56:48.790,1,93674.0
71451,1,2020-03-30T17:08:39.363,1,93668.0
71452,1,2020-03-30T17:28:13.670,0,9011.0
71453,2,2020-03-30T17:34:06.190,0,85355.0
71454,1,2020-03-30T18:07:11.497,5,89264.0
71456,1,2020-03-30T18:26:58.267,1,90354.0
71458,2,2020-03-30T18:39:52.570,1,69093.0
71459,1,2020-03-30T19:14:02.343,1,90958.0
71460,1,2020-03-30T20:27:38.940,0,64500.0
71462,1,2020-03-30T21:29:08.153,5,93690.0
71463,1,2020-03-30T22:44:33.393,1,93693.0
71465,2,2020-03-31T00:02:17.063,1,92464.0
71467,2,2020-03-31T01:57:45.623,1,92464.0
71468,1,2020-03-31T02:41:04.223,1,41260.0
71469,2,2020-03-31T03:34:30.630,1,87869.0
71470,2,2020-03-31T03:39:00.723,0,87869.0
71471,1,2020-03-31T06:23:45.257,1,87195.0
71472,1,2020-03-31T06:29:26.337,1,88059.0
71473,1,2020-03-31T06:51:30.107,0,85597.0
71475,1,2020-03-31T08:17:01.790,1,88919.0
71477,1,2020-03-31T08:36:44.870,1,92139.0
71478,1,2020-03-31T08:41:56.270,1,90006.0
71480,1,2020-03-31T10:05:00.670,-1,93708.0
71481,1,2020-03-31T10:32:33.673,1,83800.0
71482,1,2020-03-31T10:43:12.687,7,93725.0
71483,2,2020-03-31T11:20:32.070,1,87195.0
71484,1,2020-03-31T11:34:08.937,1,93727.0
71485,2,2020-03-31T12:13:32.290,4,64377.0
71486,2,2020-03-31T12:27:21.013,0,65131.0
71487,2,2020-03-31T12:41:40.357,3,65131.0
71488,1,2020-03-31T12:51:11.380,1,85272.0
71489,2,2020-03-31T12:53:54.650,8,83791.0
71491,2,2020-03-31T13:15:26.623,1,73930.0
71492,2,2020-03-31T13:24:06.503,1,45264.0
71493,2,2020-03-31T13:33:03.453,0,45264.0
71494,1,2020-03-31T13:48:47.400,1,89961.0
71495,2,2020-03-31T13:55:07.640,0,45264.0
71496,1,2020-03-31T14:02:22.057,1,79570.0
71500,1,2020-03-31T14:49:29.443,0,93741.0
71501,2,2020-03-31T15:02:33.840,2,93744.0
71502,1,2020-03-31T15:18:16.410,0,93743.0
71504,2,2020-03-31T16:03:39.100,2,64377.0
71505,1,2020-03-31T16:22:46.430,1,80221.0
71506,2,2020-03-31T17:07:39.110,1,31951.0
71508,2,2020-03-31T17:37:34.567,6,1330.0
71509,2,2020-03-31T17:48:59.360,-1,56354.0
71510,2,2020-03-31T18:43:17.663,5,45264.0
71512,1,2020-03-31T19:31:52.383,1,93752.0
71515,1,2020-03-31T20:37:51.760,3,93553.0
71517,2,2020-03-31T21:30:11.687,0,71674.0
71518,1,2020-03-31T22:03:33.403,0,62614.0
71519,2,2020-03-31T22:09:59.970,1,62614.0
71523,2,2020-03-31T23:47:25.397,0,93564.0
71524,1,2020-03-31T23:55:57.257,1,62614.0
71525,2,2020-04-01T00:11:13.133,1,1330.0
71526,2,2020-04-01T00:24:33.427,1,34269.0
71527,1,2020-04-01T00:47:32.783,0,78312.0
71530,1,2020-04-01T05:36:54.097,0,93781.0
71531,1,2020-04-01T05:43:40.123,0,93783.0
71533,2,2020-04-01T07:24:25.563,1,68706.0
71535,1,2020-04-01T08:03:19.793,0,71042.0
71536,1,2020-04-01T08:27:11.797,1,93685.0
71537,2,2020-04-01T08:42:03.253,2,93792.0
71538,2,2020-04-01T08:48:53.833,0,89170.0
71540,2,2020-04-01T10:55:31.057,0,91724.0
71541,2,2020-04-01T11:25:51.817,2,56354.0
71543,1,2020-04-01T11:45:35.950,1,92125.0
71544,1,2020-04-01T11:50:43.970,3,56702.0
71545,1,2020-04-01T12:32:03.890,1,93805.0
71548,2,2020-04-01T14:03:48.110,0,1330.0
71549,2,2020-04-01T14:09:39.120,1,1330.0
71550,1,2020-04-01T14:27:11.357,1,93816.0
71551,1,2020-04-01T14:42:42.917,5,93818.0
71553,1,2020-04-01T15:07:25.210,1,62521.0
71554,1,2020-04-01T15:10:00.523,0,93822.0
71555,2,2020-04-01T15:28:59.737,1,93816.0
71557,1,2020-04-01T16:17:14.027,1,89522.0
71558,1,2020-04-01T17:14:29.620,2,18501.0
71560,1,2020-04-01T17:44:13.253,1,90489.0
71562,1,2020-04-01T18:18:59.047,0,93556.0
71563,1,2020-04-01T18:36:07.403,1,93833.0
71564,1,2020-04-01T18:49:11.413,0,92204.0
71565,2,2020-04-01T18:53:39.867,0,56354.0
71566,1,2020-04-01T19:06:07.897,0,93804.0
71567,2,2020-04-01T19:45:42.527,1,75157.0
71568,2,2020-04-01T19:50:15.990,1,55122.0
71569,2,2020-04-01T20:29:33.220,2,93564.0
71571,2,2020-04-01T21:39:01.543,5,45264.0
71572,2,2020-04-01T22:20:06.003,1,93840.0
71574,2,2020-04-01T22:41:45.913,0,56354.0
71575,2,2020-04-01T22:54:35.187,3,1330.0
71576,1,2020-04-01T23:17:23.657,2,85350.0
71577,1,2020-04-01T23:27:17.593,0,93843.0
71579,2,2020-04-01T23:55:18.473,0,71140.0
71581,1,2020-04-02T00:22:37.643,1,93846.0
71582,2,2020-04-02T00:46:12.083,2,70066.0
71583,1,2020-04-02T01:03:59.937,0,20978.0
71584,2,2020-04-02T01:36:02.700,0,39007.0
71585,2,2020-04-02T01:41:31.927,1,39007.0
71586,2,2020-04-02T01:48:23.643,1,39007.0
71587,2,2020-04-02T01:50:35.000,1,39007.0
71589,2,2020-04-02T02:00:38.833,0,39007.0
71590,2,2020-04-02T05:42:39.757,1,93852.0
71591,1,2020-04-02T06:32:22.980,1,93854.0
71592,1,2020-04-02T06:33:38.103,1,61065.0
71593,1,2020-04-02T08:18:42.377,0,77649.0
71594,1,2020-04-02T08:26:55.147,1,93858.0
71596,2,2020-04-02T09:38:12.270,2,45264.0
71597,2,2020-04-02T09:52:37.133,3,50743.0
71598,2,2020-04-02T09:55:59.693,15,83320.0
71599,2,2020-04-02T10:07:00.533,0,93861.0
71602,1,2020-04-02T11:00:55.163,0,82549.0
71604,2,2020-04-02T11:48:36.477,0,90395.0
71606,1,2020-04-02T11:57:56.477,1,93607.0
71607,1,2020-04-02T12:03:57.220,0,90151.0
71608,2,2020-04-02T12:23:33.330,2,64377.0
71609,2,2020-04-02T12:25:38.013,0,56354.0
71610,1,2020-04-02T12:29:02.910,1,88306.0
71611,2,2020-04-02T12:30:21.783,-1,53357.0
71612,2,2020-04-02T12:35:40.960,0,47286.0
71615,1,2020-04-02T13:06:55.300,1,93875.0
71616,1,2020-04-02T14:05:11.073,1,93878.0
71618,2,2020-04-02T14:14:44.520,2,68706.0
71619,1,2020-04-02T14:24:19.400,1,88286.0
71620,1,2020-04-02T15:33:40.127,1,93884.0
71621,1,2020-04-02T15:35:38.130,1,93881.0
71622,2,2020-04-02T15:48:27.017,1,13023.0
71623,2,2020-04-02T15:52:33.937,0,88741.0
71624,2,2020-04-02T16:05:09.990,0,44456.0
71626,2,2020-04-02T16:28:49.507,0,93744.0
71627,1,2020-04-02T16:33:26.770,1,93888.0
71628,2,2020-04-02T16:47:14.183,0,93744.0
71630,1,2020-04-02T16:55:18.550,1,37363.0
71632,2,2020-04-02T17:31:49.503,1,83800.0
71633,2,2020-04-02T17:38:12.440,1,93896.0
71635,1,2020-04-02T17:57:24.597,1,93898.0
71636,1,2020-04-02T18:12:43.810,0,93899.0
71638,1,2020-04-02T18:30:22.843,0,41402.0
71639,1,2020-04-02T19:12:36.790,1,33485.0
71640,1,2020-04-02T19:25:45.843,2,93901.0
71641,1,2020-04-02T19:31:23.377,1,14259.0
71642,2,2020-04-02T20:14:14.333,2,82271.0
71643,2,2020-04-02T20:25:54.583,0,74267.0
71646,2,2020-04-02T20:32:45.633,0,93744.0
71647,1,2020-04-02T20:46:35.843,0,33681.0
71648,2,2020-04-02T21:18:40.610,1,74267.0
71649,1,2020-04-02T21:21:09.387,2,93909.0
71650,2,2020-04-02T21:22:39.730,2,55122.0
71652,1,2020-04-02T23:51:41.617,1,93917.0
71654,2,2020-04-03T00:16:08.707,3,93918.0
71657,2,2020-04-03T02:46:06.677,1,74855.0
71658,1,2020-04-03T03:15:50.413,1,93812.0
71659,1,2020-04-03T06:30:47.247,1,93930.0
71662,2,2020-04-03T07:33:23.720,2,93933.0
71663,1,2020-04-03T07:34:44.387,1,50331.0
71664,1,2020-04-03T07:36:00.457,1,93939.0
71665,2,2020-04-03T08:11:41.513,1,93933.0
71667,2,2020-04-03T08:17:00.353,1,56354.0
71668,2,2020-04-03T08:28:22.377,0,75428.0
71669,2,2020-04-03T08:35:10.817,1,75428.0
71670,2,2020-04-03T08:51:27.027,3,75428.0
71671,2,2020-04-03T09:04:47.860,0,93944.0
71673,1,2020-04-03T11:19:04.430,1,89839.0
71674,1,2020-04-03T11:39:24.710,1,93950.0
71675,1,2020-04-03T12:00:46.780,1,61522.0
71677,2,2020-04-03T13:10:12.553,0,90407.0
71678,1,2020-04-03T13:33:20.033,4,84602.0
71679,1,2020-04-03T13:39:19.227,1,12345.0
71681,1,2020-04-03T14:16:25.470,2,93564.0
71683,1,2020-04-03T15:49:15.353,0,93964.0
71684,1,2020-04-03T16:16:33.700,3,79892.0
71685,2,2020-04-03T16:36:30.667,2,79892.0
71686,2,2020-04-03T16:39:44.277,1,55122.0
71688,1,2020-04-03T17:11:58.267,1,65225.0
71689,1,2020-04-03T18:02:07.117,0,92039.0
71691,2,2020-04-03T18:15:49.480,5,64377.0
71692,1,2020-04-03T18:32:11.710,1,93621.0
71694,2,2020-04-03T19:19:27.223,2,93744.0
71695,2,2020-04-03T19:33:50.380,2,84891.0
71696,2,2020-04-03T19:48:08.017,0,1330.0
71697,2,2020-04-03T19:48:26.170,0,65131.0
71698,1,2020-04-03T19:58:50.807,0,13736.0
71699,1,2020-04-03T19:59:03.157,0,89562.0
71700,2,2020-04-03T20:09:23.617,1,65131.0
71703,2,2020-04-03T20:25:40.973,2,84891.0
71704,2,2020-04-03T20:31:15.607,0,93933.0
71705,1,2020-04-04T02:10:22.397,0,93992.0
71709,1,2020-04-04T06:42:34.553,1,94001.0
71710,1,2020-04-04T07:48:10.800,0,32243.0
71712,2,2020-04-04T08:33:03.077,4,93744.0
71713,2,2020-04-04T08:55:11.303,0,44456.0
71714,2,2020-04-04T09:23:13.900,2,93744.0
71715,1,2020-04-04T09:34:34.233,1,93987.0
71716,1,2020-04-04T10:45:18.163,6,67316.0
71717,2,2020-04-04T11:15:07.960,7,56354.0
71718,2,2020-04-04T11:22:47.727,5,37648.0
71719,1,2020-04-04T11:50:35.947,2,94020.0
71721,2,2020-04-04T13:10:01.183,1,37648.0
71722,2,2020-04-04T13:23:43.337,1,13498.0
71723,1,2020-04-04T14:11:56.227,-1,91724.0
71724,1,2020-04-04T14:54:06.633,3,94031.0
71725,2,2020-04-04T15:15:58.553,0,54395.0
71726,1,2020-04-04T15:29:01.703,0,94029.0
71727,2,2020-04-04T15:34:46.567,1,91674.0
71729,1,2020-04-04T16:22:03.340,2,94014.0
71731,1,2020-04-04T16:34:56.833,1,93963.0
71732,1,2020-04-04T16:55:44.943,1,94041.0
71733,2,2020-04-04T17:16:46.317,1,56354.0
71734,1,2020-04-04T17:17:57.053,1,94040.0
71739,2,2020-04-04T17:58:21.410,1,56354.0
71741,1,2020-04-04T18:04:25.337,4,93553.0
71742,2,2020-04-04T18:13:12.710,0,91594.0
71743,2,2020-04-04T19:26:39.713,2,91508.0
71744,2,2020-04-04T22:59:19.990,1,93744.0
71745,1,2020-04-05T01:40:43.890,1,71867.0
71746,1,2020-04-05T03:09:47.927,1,73740.0
71747,2,2020-04-05T03:22:46.710,0,13498.0
71748,1,2020-04-05T05:08:38.063,2,94060.0
71749,2,2020-04-05T06:34:23.670,0,84602.0
71750,2,2020-04-05T08:09:28.420,0,93933.0
71751,1,2020-04-05T08:10:49.280,4,93685.0
71752,2,2020-04-05T08:15:41.103,1,93744.0
71754,2,2020-04-05T08:33:48.133,1,93933.0
71755,1,2020-04-05T08:43:38.980,0,94045.0
71756,2,2020-04-05T08:58:26.303,1,93744.0
71757,1,2020-04-05T09:15:48.493,1,94074.0
71759,1,2020-04-05T10:22:55.410,2,94081.0
71760,2,2020-04-05T11:00:18.957,2,65131.0
71762,2,2020-04-05T11:50:54.987,0,37648.0
71763,1,2020-04-05T12:18:30.640,1,94084.0
71764,1,2020-04-05T12:21:35.873,1,75239.0
71766,2,2020-04-05T12:41:36.917,6,61634.0
71767,1,2020-04-05T13:14:00.370,3,94087.0
71768,1,2020-04-05T13:30:54.923,0,94088.0
71769,2,2020-04-05T14:02:00.647,1,303.0
71770,2,2020-04-05T14:13:21.083,3,93744.0
71771,2,2020-04-05T14:24:09.030,0,91148.0
71772,2,2020-04-05T14:36:34.443,1,1330.0
71773,2,2020-04-05T14:41:16.520,0,1330.0
71774,1,2020-04-05T14:44:48.453,1,94092.0
71775,2,2020-04-05T14:47:20.187,2,91148.0
71776,1,2020-04-05T14:48:13.323,1,89157.0
71777,1,2020-04-05T14:48:44.393,1,94094.0
71778,2,2020-04-05T14:56:56.787,2,71442.0
71779,1,2020-04-05T15:04:19.457,1,91724.0
71780,1,2020-04-05T15:35:33.760,2,16546.0
71781,2,2020-04-05T15:41:18.190,0,1330.0
71782,2,2020-04-05T15:44:32.343,0,56354.0
71786,1,2020-04-05T16:22:13.023,1,94099.0
71788,1,2020-04-05T17:19:42.793,0,94100.0
71789,1,2020-04-05T17:24:12.710,1,49229.0
71790,2,2020-04-05T17:33:35.130,0,1330.0
71791,1,2020-04-05T17:57:33.157,2,86339.0
71792,2,2020-04-05T18:19:34.890,1,71442.0
71793,2,2020-04-05T18:29:02.833,-1,94102.0
71794,2,2020-04-05T18:39:25.107,2,45264.0
71796,1,2020-04-05T18:57:50.733,0,92553.0
71797,2,2020-04-05T18:57:50.733,1,92553.0
71799,1,2020-04-05T19:45:18.837,0,94107.0
71800,1,2020-04-05T07:40:22.303,1,93685.0
71801,2,2020-04-05T10:35:34.877,1,63293.0
71802,2,2020-04-05T11:09:13.287,1,74728.0
71803,2,2020-04-05T20:17:39.190,1,94100.0
71804,1,2020-04-05T20:21:57.840,23,70243.0
71805,2,2020-04-05T20:51:43.963,20,93744.0
71806,2,2020-04-05T20:59:32.340,0,51816.0
71808,1,2020-04-05T21:27:53.817,1,67135.0
71809,2,2020-04-05T22:14:48.643,1,93933.0
71810,1,2020-04-05T22:21:41.680,1,90220.0
71811,1,2020-04-05T22:45:10.240,1,85971.0
71812,1,2020-04-05T22:57:38.667,1,94121.0
71813,1,2020-04-05T23:22:42.943,1,90220.0
71816,1,2020-04-06T01:10:56.257,12,90220.0
71817,2,2020-04-06T02:19:23.253,1,41193.0
71818,1,2020-04-06T03:37:23.973,0,78269.0
71820,1,2020-04-06T05:48:12.053,2,71648.0
71822,2,2020-04-06T07:15:21.657,1,93744.0
71823,1,2020-04-06T07:27:07.103,9,88076.0
71824,1,2020-04-06T07:31:28.343,1,94045.0
71826,2,2020-04-06T08:09:17.643,1,75428.0
71827,1,2020-04-06T08:25:15.777,1,93699.0
71828,1,2020-04-06T08:30:55.877,2,11034.0
71829,2,2020-04-06T08:51:23.550,0,56354.0
71830,2,2020-04-06T09:13:43.937,2,56354.0
71833,1,2020-04-06T09:49:52.837,5,94141.0
71834,1,2020-04-06T10:01:47.137,1,16546.0
71835,2,2020-04-06T10:16:00.673,3,86339.0
71836,2,2020-04-06T10:37:12.300,13,52291.0
71837,1,2020-04-06T10:59:08.447,2,76886.0
71838,1,2020-04-06T12:30:01.313,1,94154.0
71839,1,2020-04-06T13:08:00.043,1,94157.0
71840,2,2020-04-06T13:10:55.410,3,86339.0
71841,2,2020-04-06T13:18:10.390,1,56354.0
71842,1,2020-04-06T13:27:12.860,1,67931.0
71843,1,2020-04-06T13:30:14.723,0,42866.0
71844,1,2020-04-06T13:39:04.900,1,94159.0
71845,1,2020-04-06T13:47:22.430,1,92386.0
71846,1,2020-04-06T13:55:46.980,0,70662.0
71847,2,2020-04-06T14:09:12.110,1,1330.0
71848,1,2020-04-06T15:03:02.643,2,94162.0
71849,2,2020-04-06T15:23:00.923,1,84891.0
71850,1,2020-04-06T15:32:42.483,1,79227.0
71851,2,2020-04-06T15:41:36.887,1,56302.0
71852,1,2020-04-06T16:06:14.117,1,94164.0
71853,2,2020-04-06T16:10:15.990,1,56302.0
71854,1,2020-04-06T16:19:01.633,1,93756.0
71855,2,2020-04-06T16:20:26.163,1,71998.0
71856,1,2020-04-06T16:21:06.033,2,89907.0
71857,2,2020-04-06T16:36:34.080,0,75157.0
71859,1,2020-04-06T16:44:55.073,1,94171.0
71861,2,2020-04-06T17:08:23.460,0,69822.0
71862,2,2020-04-06T17:26:49.353,0,64377.0
71864,1,2020-04-06T17:50:27.600,2,41922.0
71866,2,2020-04-06T18:25:45.903,3,94179.0
71868,1,2020-04-06T18:36:54.247,2,90006.0
71869,1,2020-04-06T19:14:26.377,2,70662.0
71870,1,2020-04-06T19:29:29.603,2,88663.0
71871,2,2020-04-06T19:40:39.867,1,21076.0
71872,2,2020-04-06T20:00:40.220,4,45264.0
71873,1,2020-04-06T20:44:50.187,1,74449.0
71875,2,2020-04-06T22:06:32.510,0,54096.0
71876,2,2020-04-06T22:11:30.687,4,56354.0
71877,1,2020-04-06T22:23:52.057,1,94186.0
71878,1,2020-04-06T22:41:01.313,1,94192.0
71879,2,2020-04-06T23:26:06.947,1,94194.0
71880,1,2020-04-06T23:29:00.883,3,86798.0
71881,2,2020-04-07T00:20:40.983,1,55122.0
71882,1,2020-04-07T00:45:04.633,1,91793.0
71884,1,2020-04-07T04:52:58.177,2,94202.0
71885,1,2020-04-07T06:01:11.807,1,94206.0
71886,1,2020-04-07T06:03:11.090,1,46818.0
71887,2,2020-04-07T06:06:50.830,1,74118.0
71888,2,2020-04-07T06:08:44.887,1,92073.0
71889,2,2020-04-07T06:15:36.507,0,74118.0
71890,1,2020-04-07T06:25:53.537,1,94003.0
71891,2,2020-04-07T07:14:48.427,0,94210.0
71892,2,2020-04-07T07:30:37.977,4,93744.0
71893,2,2020-04-07T07:52:12.433,0,75428.0
71894,2,2020-04-07T07:52:29.587,1,94162.0
71895,1,2020-04-07T07:58:41.710,2,94213.0
71897,1,2020-04-07T08:18:23.067,1,88695.0
71898,1,2020-04-07T09:08:31.823,1,94217.0
71899,1,2020-04-07T09:16:55.580,2,94220.0
71900,1,2020-04-07T09:19:59.030,2,51465.0
71901,1,2020-04-07T09:20:11.350,1,94219.0
71902,2,2020-04-07T09:51:23.360,4,45264.0
71903,2,2020-04-07T10:19:21.570,0,65128.0
71904,2,2020-04-07T11:27:54.000,1,70937.0
71907,1,2020-04-07T11:48:48.847,1,94046.0
71908,1,2020-04-07T11:56:14.447,2,94230.0
71909,2,2020-04-07T13:19:17.467,1,93744.0
71910,1,2020-04-07T13:41:13.200,1,83768.0
71913,2,2020-04-07T14:29:18.127,1,47832.0
71915,1,2020-04-07T15:03:39.023,1,94244.0
71919,2,2020-04-07T16:37:46.150,1,84891.0
71921,2,2020-04-07T18:40:57.690,4,80272.0
71926,2,2020-04-07T20:34:52.957,1,1330.0
71927,2,2020-04-07T20:59:26.263,0,1330.0
71929,1,2020-04-07T21:12:29.560,1,74339.0
71932,1,2020-04-07T23:20:55.493,0,53849.0
71936,1,2020-04-08T04:54:56.303,1,70134.0
71937,2,2020-04-08T05:30:12.583,1,50160.0
71938,2,2020-04-08T05:40:27.413,1,50160.0
71939,2,2020-04-08T05:46:23.667,1,92256.0
71940,2,2020-04-08T06:27:11.863,0,31271.0
71942,2,2020-04-08T06:56:51.870,2,93744.0
71947,2,2020-04-08T10:02:31.563,9,94311.0
71948,2,2020-04-08T10:17:43.407,2,94314.0
71949,1,2020-04-08T10:29:07.717,0,94315.0
71950,1,2020-04-08T11:04:19.010,3,94320.0
71951,1,2020-04-08T11:19:03.390,2,94321.0
71952,1,2020-04-08T11:32:29.413,1,85925.0
71953,2,2020-04-08T11:41:41.780,13,84891.0
71956,1,2020-04-08T12:33:30.387,1,93860.0
71957,2,2020-04-08T12:35:45.410,5,94323.0
71959,2,2020-04-08T13:36:02.030,5,73930.0
71962,1,2020-04-08T14:05:34.967,1,93553.0
71963,2,2020-04-08T15:48:00.247,0,69822.0
71966,1,2020-04-08T16:49:27.787,1,94336.0
71968,2,2020-04-08T17:06:09.077,2,93744.0
71970,2,2020-04-08T17:35:23.283,0,58341.0
71972,1,2020-04-08T17:41:30.963,1,63565.0
71976,1,2020-04-08T18:56:51.257,0,94345.0
71977,1,2020-04-08T19:39:22.313,0,94347.0
71978,1,2020-04-08T19:47:16.983,-1,76260.0
71979,1,2020-04-08T20:37:24.353,1,71504.0
71986,2,2020-04-08T23:02:30.217,1,93933.0
71987,1,2020-04-09T00:41:20.190,1,94362.0
71989,2,2020-04-09T01:59:55.983,1,94372.0
71990,2,2020-04-09T02:09:52.393,1,46505.0
71994,1,2020-04-09T04:55:48.820,1,94378.0
71995,2,2020-04-09T05:21:05.293,0,93933.0
72002,1,2020-04-09T07:14:20.443,0,91039.0
72003,1,2020-04-09T07:26:02.923,1,92541.0
72004,1,2020-04-09T07:30:07.573,0,94388.0
72005,2,2020-04-09T07:30:21.793,1,94362.0
72007,2,2020-04-09T07:55:17.270,0,1142.0
72008,1,2020-04-09T08:09:47.850,0,94394.0
72009,2,2020-04-09T08:19:23.427,1,44456.0
72012,2,2020-04-09T09:12:24.863,1,10882.0
72015,2,2020-04-09T09:55:42.950,0,45264.0
72016,2,2020-04-09T10:21:17.057,0,91465.0
72023,2,2020-04-09T11:51:59.643,1,94419.0
72024,1,2020-04-09T11:55:35.507,1,90094.0
72025,1,2020-04-09T12:15:28.220,5,94421.0
72026,2,2020-04-09T12:35:55.463,2,45264.0
72028,2,2020-04-09T13:16:59.200,0,65131.0
72030,2,2020-04-09T13:47:57.000,0,57197.0
72031,1,2020-04-09T13:56:41.180,1,63402.0
72032,2,2020-04-09T14:20:15.503,1,1330.0
72034,2,2020-04-09T14:58:20.740,3,45264.0
72039,2,2020-04-09T16:26:19.873,37,56469.0
72040,1,2020-04-09T16:48:39.087,1,68028.0
72044,1,2020-04-09T17:14:12.940,1,90661.0
72045,1,2020-04-09T17:17:43.503,1,94444.0
72046,1,2020-04-09T17:57:59.573,1,94447.0
72048,2,2020-04-09T18:25:02.690,0,82204.0
72049,2,2020-04-09T18:43:10.397,0,55122.0
72051,2,2020-04-09T19:21:11.487,2,94457.0
72052,2,2020-04-09T19:27:57.120,0,94457.0
72053,2,2020-04-09T20:00:20.543,1,94457.0
72055,2,2020-04-09T21:15:09.630,1,94457.0
72057,1,2020-04-09T21:53:40.220,1,94467.0
72058,2,2020-04-09T22:39:28.443,0,74118.0
72060,2,2020-04-09T23:44:00.537,1,94473.0
72061,2,2020-04-10T00:40:58.343,0,94477.0
72062,1,2020-04-10T01:04:48.813,0,94441.0
72063,1,2020-04-10T01:13:24.737,1,88539.0
72066,1,2020-04-10T02:18:13.263,1,91520.0
72067,2,2020-04-10T02:28:48.730,0,94483.0
72068,1,2020-04-10T02:34:49.447,0,13165.0
72070,1,2020-04-10T05:48:10.807,2,94484.0
72072,1,2020-04-10T08:16:04.823,3,94499.0
72073,1,2020-04-10T08:51:14.240,1,94501.0
72074,1,2020-04-10T09:04:50.587,12,89592.0
